,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
0,0,0,0,3,2,1,33,1125.0,1603,0,0,0,2017-06-01
1,2,0,2,3,2,1,33,1125.0,1603,0,0,0,2017-06-02
2,2,3,3,3,2,1,33,1125.0,1603,0,0,0,2017-06-03
3,2,3,0,3,2,1,33,0.0,1851,0,0,0,2017-06-04
4,6,0,2,3,2,1,33,1125.0,1603,1,0,0,2017-06-05
5,4,0,1,3,2,1,33,1125.0,1603,3,0,0,2017-06-06
6,3,0,1,3,2,1,33,1125.0,1603,1,1,0,2017-06-07
7,1,0,0,3,2,1,33,1125.0,1603,1,1,0,2017-06-08
8,2,0,1,3,2,1,33,1125.0,1603,0,0,0,2017-06-09
9,2,0,0,3,2,1,33,1125.0,1603,0,0,0,2017-06-10
10,2,0,0,3,2,1,33,0.0,1913,0,0,0,2017-06-11
11,0,0,0,3,2,1,33,1125.0,1603,1,0,1,2017-06-12
12,1,0,1,3,2,1,33,1125.0,1634,0,0,0,2017-06-13
13,2,0,2,3,2,1,33,1125.0,1634,1,0,0,2017-06-14
14,1,0,0,3,2,1,33,1125.0,1634,1,0,0,2017-06-15
15,0,0,0,3,2,1,33,1125.0,1486,1,0,0,2017-06-16
16,0,1,1,3,2,1,33,1125.0,1486,0,0,0,2017-06-17
17,0,1,0,3,2,1,33,0.0,1662,0,0,0,2017-06-18
18,1,0,0,3,2,1,33,1125.0,1547,0,0,0,2017-06-19
19,2,0,1,3,2,1,33,1125.0,1547,0,0,0,2017-06-20
20,1,0,1,3,2,1,33,1125.0,1547,2,0,0,2017-06-21
21,1,0,1,3,2,1,33,1125.0,1547,1,0,0,2017-06-22
22,1,0,0,3,2,1,33,1125.0,1547,0,0,0,2017-06-23
23,1,0,0,3,2,1,33,1125.0,1547,0,0,0,2017-06-24
24,1,0,0,3,2,1,33,0.0,1430,0,0,0,2017-06-25
25,2,0,1,3,2,1,33,1125.0,1547,0,0,0,2017-06-26
26,1,0,1,3,2,1,33,1125.0,1547,2,0,0,2017-06-27
27,1,0,1,3,2,1,33,1125.0,1547,1,0,0,2017-06-28
28,2,0,2,3,2,1,33,1125.0,1447,1,0,0,2017-06-29
29,3,0,2,3,2,1,33,1125.0,1447,1,0,0,2017-06-30
30,3,0,0,3,2,1,33,1125.0,1447,0,0,0,2017-07-01
31,3,0,0,3,2,1,33,0.0,1560,0,0,0,2017-07-02
32,2,0,1,3,2,1,33,1125.0,1836,2,0,0,2017-07-03
33,1,0,1,3,2,1,33,1125.0,1836,2,0,0,2017-07-04
34,1,0,0,3,2,1,34,1125.0,1836,0,0,0,2017-07-05
35,3,0,2,2,3,1,34,4175.0,1836,0,0,0,2017-07-06
36,1,0,0,2,3,1,34,1175.0,1836,1,1,0,2017-07-07
37,1,3,3,2,3,1,34,1175.0,1836,0,0,0,2017-07-08
