,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
0,2,0,2,3,2,1,33,1125.0,1928,0,0,0,2017-06-01
1,4,0,2,3,2,1,33,1125.0,1928,0,0,0,2017-06-02
2,4,2,2,3,2,1,33,1125.0,1928,0,0,0,2017-06-03
3,4,2,0,3,2,1,33,0.0,1496,0,0,0,2017-06-04
4,3,0,0,3,2,1,33,1125.0,1928,3,0,0,2017-06-05
5,2,0,1,3,2,1,33,1125.0,1928,1,1,0,2017-06-06
6,2,0,1,3,2,1,33,1125.0,1928,1,0,0,2017-06-07
7,1,0,1,3,2,1,33,1125.0,1928,2,0,0,2017-06-08
8,3,0,3,3,2,1,33,1125.0,1928,1,0,0,2017-06-09
9,3,1,1,3,2,1,33,1125.0,1551,0,0,0,2017-06-10
10,3,1,0,3,2,1,33,0.0,1600,0,0,0,2017-06-11
11,5,0,3,3,2,1,33,1125.0,1551,2,0,0,2017-06-12
12,3,0,0,3,2,1,33,1125.0,1551,1,1,0,2017-06-13
13,4,0,2,3,2,1,33,1125.0,1551,1,0,0,2017-06-14
14,3,0,0,3,2,1,33,1125.0,1551,1,0,0,2017-06-15
15,1,0,0,3,2,1,33,1125.0,1551,2,0,0,2017-06-16
16,1,2,2,3,2,1,33,1125.0,1551,0,0,0,2017-06-17
17,1,2,0,3,2,1,33,0.0,1759,0,0,0,2017-06-18
18,4,0,1,3,2,1,33,1125.0,1469,0,0,0,2017-06-19
19,3,0,0,3,2,1,33,1125.0,1469,1,0,0,2017-06-20
20,2,0,1,3,2,1,33,1125.0,1491,1,1,0,2017-06-21
21,2,0,0,3,2,1,33,1125.0,1491,0,0,0,2017-06-22
22,3,0,2,3,2,1,33,1125.0,1491,1,0,0,2017-06-23
23,3,0,0,3,2,1,33,1125.0,1491,0,0,0,2017-06-24
24,3,0,0,3,2,1,33,0.0,1858,0,0,0,2017-06-25
