,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
151,4,0,0,4,2,1,40,1275.0,2313,0,0,0,2017-10-30
152,2,0,0,4,2,1,40,1275.0,2313,2,0,0,2017-10-31
153,3,0,1,4,2,1,40,1275.0,2313,0,0,0,2017-11-01
154,2,0,1,4,2,1,40,1275.0,2313,2,0,0,2017-11-02
155,1,0,1,4,2,1,40,1275.0,2313,2,0,0,2017-11-03
156,1,2,2,4,2,1,40,1275.0,2313,0,0,0,2017-11-04
157,1,2,0,4,2,1,40,0.0,2384,0,0,0,2017-11-05
158,6,0,3,4,2,1,40,1275.0,2106,0,0,0,2017-11-06
159,4,0,1,4,2,1,40,1275.0,2106,2,1,0,2017-11-07
160,3,0,1,3,3,1,40,4325.0,2106,1,1,0,2017-11-08
161,2,0,2,3,3,1,40,1325.0,2106,2,1,0,2017-11-09
162,0,0,0,3,3,1,40,1325.0,1958,2,0,0,2017-11-10
163,0,1,1,3,3,1,40,1325.0,1958,0,0,0,2017-11-11
164,0,1,0,3,3,1,40,0.0,1694,0,0,0,2017-11-12
165,4,0,3,3,3,1,40,1325.0,1958,0,0,0,2017-11-13
166,3,0,1,3,3,1,40,1325.0,2333,1,1,0,2017-11-14
167,3,0,2,3,3,1,40,1325.0,2333,2,0,0,2017-11-15
168,3,0,1,3,3,1,40,1325.0,2333,1,0,0,2017-11-16
169,1,0,0,3,3,1,40,1325.0,2333,2,0,0,2017-11-17
170,1,1,1,1,3,1,40,1025.0,2333,0,0,0,2017-11-18
171,1,1,0,1,3,1,40,0.0,1782,0,0,0,2017-11-19
172,3,0,2,1,3,1,40,1025.0,2333,1,0,0,2017-11-20
173,1,0,0,1,3,1,40,1025.0,2333,1,1,0,2017-11-21
174,2,0,1,1,3,1,35,1025.0,2333,0,0,0,2017-11-22
175,4,0,2,1,3,1,35,1025.0,2333,0,0,0,2017-11-23
176,1,0,0,1,3,1,35,1025.0,2333,1,2,0,2017-11-24
177,1,1,1,1,3,1,35,1025.0,1753,0,0,0,2017-11-25
178,1,1,0,1,3,1,35,0.0,2053,0,0,0,2017-11-26
179,2,0,1,1,3,1,35,1025.0,1753,0,1,0,2017-11-27
180,1,0,0,1,3,1,35,1025.0,1753,1,0,0,2017-11-28
181,0,0,0,1,3,1,35,1025.0,1753,0,1,0,2017-11-29
182,2,0,2,1,3,1,35,1025.0,1753,0,0,0,2017-11-30
183,3,0,1,1,3,1,35,1025.0,1753,0,0,0,2017-12-01
184,3,0,0,1,3,1,35,1025.0,1753,0,0,0,2017-12-02
185,3,0,0,1,3,1,35,0.0,1521,0,0,0,2017-12-03
186,1,0,0,4,3,1,35,1475.0,1753,1,1,0,2017-12-04
187,2,0,1,4,3,1,35,1475.0,1753,0,0,0,2017-12-05
188,0,0,0,4,3,1,35,1475.0,1753,1,1,0,2017-12-06
189,2,0,2,4,3,1,35,1475.0,1753,0,0,0,2017-12-07
190,2,0,1,4,3,1,39,1475.0,1785,1,0,0,2017-12-08
191,2,2,2,4,3,1,39,1475.0,1785,0,0,0,2017-12-09
192,2,2,0,4,3,1,39,0.0,1749,0,0,0,2017-12-10
193,5,0,2,4,3,1,39,1475.0,1785,1,0,0,2017-12-11
194,4,0,2,4,3,1,39,1475.0,1785,2,1,0,2017-12-12
195,3,0,2,4,3,1,39,1475.0,1785,3,0,0,2017-12-13
196,4,0,2,4,3,1,39,1475.0,1785,1,0,0,2017-12-14
197,4,0,2,4,3,1,39,1475.0,1785,2,0,0,2017-12-15
198,4,2,2,4,3,1,39,1475.0,1785,0,0,0,2017-12-16
199,4,2,0,4,3,1,39,0.0,2223,0,0,0,2017-12-17
200,4,0,1,4,3,1,39,1475.0,1785,3,0,0,2017-12-18
201,3,0,2,4,3,1,39,1475.0,1785,3,0,0,2017-12-19
202,2,0,0,4,3,1,39,1475.0,1785,1,0,0,2017-12-20
203,3,0,3,4,3,1,39,1475.0,1785,2,0,0,2017-12-21
204,3,0,2,4,3,1,39,1475.0,1785,2,0,0,2017-12-22
205,3,1,1,4,3,1,39,1475.0,1785,0,0,0,2017-12-23
206,3,1,0,4,3,1,39,0.0,2178,0,0,0,2017-12-24
207,2,0,0,4,3,1,39,1475.0,1785,2,0,0,2017-12-25
208,2,0,1,4,3,1,39,1475.0,1785,1,0,0,2017-12-26
209,2,0,1,4,3,1,39,1475.0,2319,1,0,0,2017-12-27
210,4,0,4,2,5,1,39,7575.0,1984,2,0,0,2017-12-28
211,4,0,2,2,5,1,39,1575.0,1984,0,2,0,2017-12-29
212,4,2,2,2,5,1,39,1575.0,1984,0,0,0,2017-12-30
213,4,2,0,2,5,1,39,0.0,1739,0,0,0,2017-12-31
214,7,0,2,2,5,1,39,1575.0,1984,1,0,0,2018-01-01
215,4,0,1,2,5,1,39,1575.0,1984,1,3,0,2018-01-02
216,3,0,1,2,5,1,39,1575.0,1984,1,1,0,2018-01-03
217,2,0,1,2,5,1,39,1575.0,1984,2,0,0,2018-01-04
218,2,0,1,2,5,1,39,1575.0,1988,1,0,0,2018-01-05
219,2,1,1,2,5,1,39,1575.0,1988,0,0,0,2018-01-06
220,2,1,0,5,5,1,39,0.0,1998,0,0,0,2018-01-07
221,5,0,2,5,5,1,39,2025.0,1988,0,0,0,2018-01-08
222,3,0,0,5,5,1,39,2025.0,1988,1,1,0,2018-01-09
223,2,0,0,5,5,1,39,2025.0,1988,1,0,0,2018-01-10
224,3,0,2,5,5,1,39,2025.0,1988,1,0,0,2018-01-11
225,1,0,1,5,5,1,39,2025.0,1988,3,0,0,2018-01-12
226,1,3,3,5,5,1,39,2025.0,1988,0,0,0,2018-01-13
227,1,3,0,5,5,1,39,0.0,1723,0,0,0,2018-01-14
228,5,0,2,5,5,1,39,2025.0,1988,1,0,0,2018-01-15
229,3,0,2,5,5,1,39,2025.0,1988,3,1,0,2018-01-16
230,3,0,2,5,5,1,39,2025.0,1988,2,0,0,2018-01-17
231,6,0,4,5,5,1,39,2025.0,1988,1,0,0,2018-01-18
232,3,0,0,5,5,1,39,2025.0,1988,3,0,0,2018-01-19
233,3,0,0,5,5,1,39,2025.0,1988,0,0,0,2018-01-20
234,3,0,0,5,5,1,39,0.0,2205,0,0,0,2018-01-21
235,1,0,0,5,5,1,39,2025.0,1988,1,1,0,2018-01-22
236,0,0,0,5,5,1,39,2025.0,1988,1,0,0,2018-01-23
237,0,0,0,5,3,1,39,1625.0,1988,0,0,0,2018-01-24
238,1,0,1,5,3,1,39,1625.0,1988,0,0,0,2018-01-25
239,4,0,3,5,3,1,39,1625.0,2152,0,0,0,2018-01-26
240,4,2,2,5,3,1,39,1625.0,2152,0,0,0,2018-01-27
241,4,2,0,5,3,1,39,0.0,1766,0,0,0,2018-01-28
242,4,0,0,5,3,1,39,1625.0,2152,2,0,0,2018-01-29
243,3,0,2,5,3,1,39,1625.0,2152,3,0,0,2018-01-30
244,1,0,0,5,3,1,39,1625.0,2152,2,0,0,2018-01-31
245,2,0,2,5,3,1,39,1625.0,2152,1,0,0,2018-02-01
246,2,0,1,5,3,1,39,1625.0,2152,1,0,0,2018-02-02
247,2,2,2,5,3,1,39,1625.0,2152,0,0,0,2018-02-03
248,2,2,0,5,3,1,39,0.0,1720,0,0,0,2018-02-04
249,3,0,1,5,3,1,39,1625.0,2152,2,0,0,2018-02-05
250,2,0,0,5,3,1,39,1625.0,2152,1,0,0,2018-02-06
251,3,0,2,5,3,1,39,1625.0,2100,1,0,0,2018-02-07
252,1,0,0,5,3,1,39,1625.0,2100,2,0,0,2018-02-08
253,1,0,1,5,3,1,39,1625.0,2100,1,0,0,2018-02-09
254,1,0,0,5,3,1,39,1625.0,2100,0,0,0,2018-02-10
255,1,0,0,5,3,1,39,0.0,2328,0,0,0,2018-02-11
256,1,0,0,5,3,1,39,1625.0,2100,0,0,0,2018-02-12
257,5,0,5,5,3,1,39,1625.0,2100,1,0,0,2018-02-13
258,4,0,3,5,3,1,39,1625.0,2100,4,0,0,2018-02-14
259,3,0,0,5,3,1,39,1625.0,2100,1,0,0,2018-02-15
260,4,0,3,5,3,1,41,1625.0,2100,2,0,0,2018-02-16
261,4,0,0,5,3,1,41,1625.0,2100,0,0,0,2018-02-17
262,4,0,0,5,3,1,41,0.0,1816,0,0,0,2018-02-18
263,2,0,2,5,3,1,41,1625.0,2100,4,0,0,2018-02-19
264,2,0,1,5,3,1,44,1625.0,2100,1,0,0,2018-02-20
265,2,0,1,5,3,1,44,1625.0,2100,1,0,0,2018-02-21
266,1,0,1,5,3,1,44,1625.0,2100,2,0,0,2018-02-22
267,2,0,1,5,3,1,44,1625.0,2100,0,0,0,2018-02-23
268,2,2,2,5,3,1,44,1625.0,2100,0,0,0,2018-02-24
269,2,2,0,5,3,1,44,0.0,2425,0,0,0,2018-02-25
270,2,0,0,5,3,1,44,1625.0,2100,2,0,0,2018-02-26
271,2,0,1,5,3,1,44,1625.0,2100,1,0,0,2018-02-27
272,1,0,0,5,3,1,44,1625.0,2100,1,0,0,2018-02-28
273,2,0,1,5,3,1,44,1625.0,2100,0,0,0,2018-03-01
274,4,0,4,5,3,1,44,1625.0,2100,2,0,0,2018-03-02
275,4,2,2,5,3,1,44,1625.0,2100,0,0,0,2018-03-03
276,4,2,0,5,3,1,44,0.0,2419,0,0,0,2018-03-04
277,4,0,1,5,3,1,44,1625.0,1849,3,0,0,2018-03-05
278,1,0,0,5,3,1,44,1625.0,1849,3,0,0,2018-03-06
279,3,0,3,5,3,1,44,1625.0,1849,1,0,0,2018-03-07
280,7,0,5,5,3,1,51,1625.0,1849,1,0,0,2018-03-08
281,5,0,3,5,3,1,51,1625.0,1849,3,2,0,2018-03-09
282,5,0,0,5,3,1,51,1625.0,1849,0,0,0,2018-03-10
283,5,0,0,5,3,1,51,0.0,2914,0,0,0,2018-03-11
284,2,0,2,5,3,1,51,1625.0,1849,5,0,0,2018-03-12
285,0,0,0,5,3,1,51,1625.0,1849,2,0,0,2018-03-13
286,2,0,2,5,3,1,51,1625.0,1849,0,0,0,2018-03-14
287,2,0,1,5,3,1,61,1625.0,1849,1,0,0,2018-03-15
288,4,0,3,5,3,1,61,1625.0,3042,1,0,0,2018-03-16
289,4,1,1,5,3,1,61,1625.0,3042,0,0,0,2018-03-17
290,4,1,0,5,3,1,61,0.0,3247,0,0,0,2018-03-18
291,4,0,1,5,3,1,61,1625.0,3042,2,0,0,2018-03-19
292,5,0,3,5,3,1,61,1625.0,3042,2,0,0,2018-03-20
293,4,0,4,5,3,1,61,1625.0,3042,5,0,0,2018-03-21
294,9,0,6,5,3,1,61,1625.0,3042,1,0,0,2018-03-22
295,6,0,3,5,3,1,61,1625.0,2978,4,2,0,2018-03-23
296,6,5,5,5,3,1,61,1625.0,2978,0,0,0,2018-03-24
297,6,5,0,5,3,1,61,0.0,3607,0,0,0,2018-03-25
298,9,4,6,5,3,1,61,1625.0,2587,3,0,1,2018-03-26
299,9,2,4,5,3,1,61,1625.0,2587,4,2,0,2018-03-27
300,7,4,5,4,2,1,46,1275.0,2329,2,1,0,2018-03-28
301,7,0,2,4,2,1,46,1275.0,2329,4,2,0,2018-03-29
302,5,0,2,4,2,1,46,1275.0,2329,3,1,0,2018-03-30
303,5,5,5,4,2,1,46,1275.0,2329,0,0,0,2018-03-31
304,5,5,0,4,2,1,46,0.0,2545,0,0,0,2018-04-01
305,7,4,2,4,2,1,46,1275.0,2329,1,0,0,2018-04-02
306,7,2,0,4,2,1,46,1275.0,2374,1,1,0,2018-04-03
307,4,0,1,4,2,1,46,1275.0,2374,4,1,1,2018-04-04
308,4,0,1,4,2,1,46,1275.0,2197,1,0,0,2018-04-05
309,4,0,2,4,2,1,46,1275.0,2197,2,0,0,2018-04-06
310,4,2,2,4,2,1,46,1275.0,2197,0,0,0,2018-04-07
311,4,2,0,4,2,1,46,0.0,2755,0,0,0,2018-04-08
312,7,0,1,4,2,1,46,1275.0,2197,0,0,0,2018-04-09
313,4,0,1,4,2,1,46,1275.0,2197,3,1,0,2018-04-10
314,3,0,2,4,2,1,46,1275.0,2197,2,0,1,2018-04-11
315,6,0,4,4,2,1,46,1275.0,2197,1,0,0,2018-04-12
316,5,0,2,4,2,1,46,1275.0,2197,3,0,0,2018-04-13
317,5,3,3,4,2,1,46,1275.0,2197,0,0,0,2018-04-14
318,5,3,0,4,2,1,46,0.0,2218,0,0,0,2018-04-15
319,4,0,0,4,2,1,46,1275.0,2197,2,2,0,2018-04-16
320,4,0,2,4,2,1,46,1275.0,2254,2,0,0,2018-04-17
321,6,0,4,4,2,1,46,1275.0,2031,2,0,0,2018-04-18
322,5,0,4,4,2,1,46,1275.0,2031,4,1,0,2018-04-19
323,4,0,2,4,2,1,46,1275.0,2031,3,0,0,2018-04-20
324,4,2,2,4,2,1,46,1275.0,2031,0,0,0,2018-04-21
325,4,2,0,4,2,1,46,0.0,2362,0,0,0,2018-04-22
326,7,0,3,4,2,1,46,1275.0,2031,2,0,0,2018-04-23
327,7,3,5,4,2,1,46,1275.0,2214,1,1,0,2018-04-24
328,7,1,3,4,2,1,46,1275.0,2214,3,1,1,2018-04-25
329,7,1,3,4,2,1,46,1275.0,2214,2,0,1,2018-04-26
330,7,1,3,4,2,1,46,1275.0,2214,2,1,0,2018-04-27
331,7,2,1,4,2,1,46,1275.0,2214,0,0,0,2018-04-28
332,7,2,0,4,2,1,46,0.0,2368,0,0,0,2018-04-29
333,6,1,2,4,2,1,46,1275.0,2214,3,1,0,2018-04-30
334,7,3,5,4,2,1,46,1275.0,2214,1,1,0,2018-05-01
335,7,2,1,4,2,1,46,1275.0,2214,2,0,0,2018-05-02
336,7,1,4,4,2,1,46,1275.0,2214,4,1,0,2018-05-03
337,7,1,3,4,2,1,46,1275.0,2214,2,1,0,2018-05-04
338,7,5,4,4,2,1,46,1275.0,2214,0,0,0,2018-05-05
339,7,5,0,4,2,1,46,0.0,2318,0,0,0,2018-05-06
340,7,3,2,4,2,1,46,1275.0,2214,3,1,0,2018-05-07
341,7,3,2,4,2,1,46,1275.0,2214,1,1,0,2018-05-08
342,6,1,3,4,2,1,46,1275.0,2214,4,2,0,2018-05-09
343,4,0,0,4,2,1,46,1275.0,2214,3,0,0,2018-05-10
344,5,0,3,4,2,1,46,1275.0,2214,1,1,0,2018-05-11
345,5,2,2,4,2,1,46,1275.0,2214,0,0,0,2018-05-12
346,5,2,0,4,2,1,46,0.0,2085,0,0,0,2018-05-13
347,7,0,2,4,2,1,46,1275.0,2675,2,0,0,2018-05-14
348,4,0,1,4,2,1,46,1275.0,2675,2,1,1,2018-05-15
349,2,0,1,4,2,1,46,1275.0,2675,2,1,0,2018-05-16
350,3,0,3,4,2,1,46,1275.0,2675,2,0,0,2018-05-17
351,5,0,4,4,2,1,46,1275.0,2675,2,0,0,2018-05-18
352,5,5,5,4,2,1,46,1275.0,2675,0,0,0,2018-05-19
353,5,5,0,4,2,1,46,0.0,2321,0,0,0,2018-05-20
354,7,2,3,4,2,1,46,1275.0,1939,4,0,0,2018-05-21
355,6,1,2,4,2,1,46,1275.0,1939,3,1,0,2018-05-22
356,5,0,2,4,2,1,46,1275.0,2415,3,1,0,2018-05-23
357,7,0,4,4,2,1,46,1275.0,2415,2,0,0,2018-05-24
358,7,0,3,4,2,1,46,1275.0,2415,2,1,0,2018-05-25
359,7,1,1,4,2,1,46,1275.0,2415,0,0,0,2018-05-26
360,7,1,0,4,2,1,46,0.0,2051,0,0,0,2018-05-27
361,4,0,1,4,2,1,46,1275.0,2290,3,2,0,2018-05-28
362,7,0,4,4,2,1,46,1275.0,2290,1,0,0,2018-05-29
363,4,0,2,4,2,1,46,1275.0,2290,4,1,0,2018-05-30
364,7,1,5,4,2,1,46,1275.0,2290,1,0,0,2018-05-31
365,7,2,3,4,2,1,46,1275.0,2290,2,0,0,2018-06-01
366,7,6,4,4,2,1,46,1275.0,2290,0,0,0,2018-06-02
367,7,6,0,4,2,1,46,0.0,2363,0,0,0,2018-06-03
368,7,5,3,4,2,1,46,1275.0,2290,2,1,1,2018-06-04
369,7,3,3,4,2,1,46,1275.0,2290,3,1,1,2018-06-05
370,7,5,2,4,2,1,46,1275.0,2290,0,0,0,2018-06-06
371,7,4,3,4,2,1,46,1275.0,2290,2,2,0,2018-06-07
372,6,0,0,4,2,1,46,1275.0,2366,4,1,0,2018-06-08
373,6,2,2,4,2,1,46,1275.0,2366,0,0,0,2018-06-09
374,6,2,0,4,2,1,46,0.0,2000,0,0,0,2018-06-10
