,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
60,2,0,2,2,3,1,35,1175.0,1756,1,1,0,2017-07-31
61,2,0,0,2,3,1,35,1175.0,1756,0,0,0,2017-08-01
62,2,0,2,2,3,1,35,1175.0,1756,2,0,0,2017-08-02
63,0,0,0,2,3,1,35,1175.0,1756,2,0,0,2017-08-03
64,0,0,0,2,3,1,35,1175.0,1756,0,0,0,2017-08-04
65,0,1,1,2,3,1,35,1175.0,1756,0,0,0,2017-08-05
66,0,1,0,2,3,1,35,0.0,1486,0,0,0,2017-08-06
67,2,0,1,2,3,1,35,1175.0,1756,0,0,0,2017-08-07
68,4,0,2,2,3,1,35,1175.0,1756,0,0,0,2017-08-08
69,3,0,2,2,3,1,35,1175.0,1756,2,1,0,2017-08-09
70,1,0,1,2,3,1,35,1175.0,1756,2,1,0,2017-08-10
71,1,0,0,2,3,1,35,1175.0,1756,0,0,0,2017-08-11
72,1,0,0,2,3,1,35,1175.0,1756,0,0,0,2017-08-12
73,1,0,0,2,3,1,35,0.0,1706,0,0,0,2017-08-13
74,2,0,1,2,3,1,35,1175.0,1756,0,0,0,2017-08-14
75,0,0,0,2,2,2,35,8250.0,1756,2,0,0,2017-08-15
76,0,0,0,2,2,2,35,1250.0,1756,0,0,0,2017-08-16
77,0,0,0,2,2,2,35,1250.0,1756,0,0,0,2017-08-17
78,4,0,4,3,2,2,35,1400.0,1756,0,0,0,2017-08-18
79,4,1,1,3,2,2,35,1400.0,1756,0,0,0,2017-08-19
80,4,1,0,3,2,2,35,0.0,1629,0,0,0,2017-08-20
81,5,0,1,3,2,2,35,1400.0,1878,1,0,0,2017-08-21
82,2,0,1,3,2,2,35,1400.0,1878,2,2,0,2017-08-22
83,1,0,0,3,2,2,35,1400.0,1878,1,0,0,2017-08-23
84,1,0,1,3,2,2,35,1400.0,1878,1,0,0,2017-08-24
85,2,0,2,3,2,1,35,1125.0,1878,1,0,0,2017-08-25
86,2,1,1,3,2,1,35,1125.0,1878,0,0,0,2017-08-26
87,2,1,0,3,2,1,35,0.0,1673,0,0,0,2017-08-27
88,2,0,1,3,2,1,35,1125.0,1878,2,0,0,2017-08-28
89,1,0,0,3,2,1,35,1125.0,1878,1,0,0,2017-08-29
90,1,0,0,3,2,1,35,1125.0,1878,0,0,0,2017-08-30
91,0,0,0,3,2,1,35,1125.0,1878,1,0,0,2017-08-31
92,2,0,2,3,2,1,35,1125.0,1878,0,0,0,2017-09-01
93,2,0,0,3,2,1,35,1125.0,1878,0,0,0,2017-09-02
94,2,0,0,3,2,1,35,0.0,1970,0,0,0,2017-09-03
95,1,0,0,3,2,1,35,1125.0,1878,1,0,0,2017-09-04
96,0,0,0,3,2,1,35,1125.0,1914,1,0,0,2017-09-05
97,0,0,0,3,2,1,35,1125.0,1914,0,0,0,2017-09-06
98,2,0,2,3,2,1,35,1125.0,1914,0,0,0,2017-09-07
99,2,0,1,3,2,1,35,1125.0,1914,1,0,0,2017-09-08
100,2,0,0,3,2,1,35,1125.0,1914,0,0,0,2017-09-09
101,2,0,0,3,2,1,35,0.0,1682,0,0,0,2017-09-10
102,2,0,2,3,2,1,35,1125.0,1914,2,0,0,2017-09-11
103,1,0,1,3,2,1,35,1125.0,1914,2,0,0,2017-09-12
104,1,0,0,3,2,1,35,1125.0,1914,0,0,0,2017-09-13
105,1,0,0,3,2,1,36,1125.0,1914,0,0,0,2017-09-14
106,2,0,2,2,3,1,36,4175.0,1914,1,0,0,2017-09-15
107,2,2,2,2,3,1,36,1175.0,1914,0,0,0,2017-09-16
108,2,2,0,2,3,1,36,0.0,2155,0,0,0,2017-09-17
109,5,0,3,2,3,1,36,1175.0,1914,2,0,0,2017-09-18
110,1,0,0,2,2,1,36,975.0,1914,2,1,0,2017-09-19
111,2,0,1,2,2,1,36,975.0,1736,0,0,0,2017-09-20
112,4,0,2,2,2,1,36,975.0,1736,0,0,0,2017-09-21
113,3,0,1,2,2,1,36,975.0,1736,1,1,0,2017-09-22
114,3,1,1,2,2,1,36,975.0,1736,0,0,0,2017-09-23
115,3,1,0,2,2,1,40,0.0,1934,0,0,0,2017-09-24
116,5,1,3,2,2,1,40,975.0,1736,1,0,0,2017-09-25
117,5,0,2,2,2,1,40,975.0,2160,2,1,0,2017-09-26
118,2,0,0,2,2,1,40,975.0,2160,2,1,0,2017-09-27
119,2,0,2,2,2,1,40,975.0,2160,0,1,1,2017-09-28
120,3,0,1,3,2,1,40,1125.0,2160,0,0,0,2017-09-29
121,3,0,0,3,2,1,40,1125.0,2160,0,0,0,2017-09-30
122,3,0,0,3,2,1,40,0.0,2288,0,0,0,2017-10-01
123,3,0,1,3,2,1,40,1125.0,2160,1,0,0,2017-10-02
124,2,0,1,3,2,1,40,1125.0,2160,2,0,0,2017-10-03
125,5,0,3,3,2,1,40,1125.0,2160,0,0,0,2017-10-04
126,3,0,1,3,2,1,40,1125.0,2160,1,2,0,2017-10-05
127,3,0,1,3,2,1,40,1125.0,2160,1,0,0,2017-10-06
128,3,0,0,3,2,1,40,1125.0,2160,0,0,0,2017-10-07
129,3,0,0,3,2,1,40,0.0,1835,0,0,0,2017-10-08
130,1,0,0,3,2,1,40,1125.0,1738,2,0,0,2017-10-09
131,3,0,2,3,2,1,40,1125.0,1738,0,0,0,2017-10-10
132,1,0,0,3,2,1,40,1125.0,1738,2,0,0,2017-10-11
133,2,0,2,3,2,1,40,1125.0,1738,1,0,0,2017-10-12
134,1,0,0,3,2,1,40,1125.0,1738,1,0,0,2017-10-13
135,1,1,1,3,2,1,40,1125.0,1738,0,0,0,2017-10-14
136,1,1,0,3,2,1,40,0.0,2383,0,0,0,2017-10-15
137,2,0,1,3,2,1,40,1125.0,1738,1,0,0,2017-10-16
138,4,0,2,3,2,1,40,1125.0,1738,0,0,0,2017-10-17
139,3,0,1,3,2,1,40,1125.0,1738,2,0,0,2017-10-18
140,1,0,0,3,2,1,40,1125.0,1738,2,0,0,2017-10-19
141,2,0,1,3,2,1,40,1125.0,1738,0,0,0,2017-10-20
142,2,2,2,3,2,1,40,1125.0,1738,0,0,0,2017-10-21
143,2,2,0,3,2,1,40,0.0,2309,0,0,0,2017-10-22
144,3,0,1,3,2,1,40,1125.0,2142,1,1,0,2017-10-23
145,5,0,2,3,2,1,40,1125.0,2142,0,0,0,2017-10-24
146,5,0,2,3,2,1,40,1125.0,2142,2,0,0,2017-10-25
147,6,0,2,3,2,1,40,1125.0,2142,0,1,0,2017-10-26
148,6,1,2,3,2,1,40,1125.0,2142,0,1,0,2017-10-27
149,6,2,1,3,2,1,40,1125.0,2142,0,0,0,2017-10-28
150,6,2,0,4,2,1,40,0.0,2260,0,0,0,2017-10-29
151,6,0,2,4,2,1,40,1275.0,2142,1,2,1,2017-10-30
152,4,0,0,4,2,1,40,1275.0,2142,2,0,0,2017-10-31
153,3,0,1,4,2,1,40,1275.0,2142,1,1,0,2017-11-01
154,1,0,0,4,2,1,40,1275.0,2142,2,0,0,2017-11-02
155,4,0,3,4,2,1,40,1275.0,2142,0,0,0,2017-11-03
156,4,0,0,4,2,1,40,1275.0,2142,0,0,0,2017-11-04
157,4,0,0,4,2,1,40,0.0,2301,0,0,0,2017-11-05
158,4,0,2,4,2,1,40,1275.0,2142,2,0,0,2017-11-06
159,2,0,0,4,2,1,40,1275.0,2142,2,0,0,2017-11-07
160,5,0,4,3,3,1,40,4325.0,2142,1,0,0,2017-11-08
161,5,0,1,3,3,1,40,1325.0,2142,0,1,0,2017-11-09
162,4,0,1,3,3,1,40,1325.0,2142,1,1,0,2017-11-10
163,4,0,0,3,3,1,40,1325.0,2142,0,0,0,2017-11-11
164,4,0,0,3,3,1,40,0.0,1976,0,0,0,2017-11-12
165,0,0,0,3,3,1,40,1325.0,2142,3,1,0,2017-11-13
166,3,0,3,3,3,1,40,1325.0,2142,0,0,0,2017-11-14
167,2,0,1,3,3,1,40,1325.0,2142,2,0,0,2017-11-15
168,1,0,1,3,3,1,40,1325.0,2142,2,0,0,2017-11-16
169,4,0,4,3,3,1,40,1325.0,2142,1,0,0,2017-11-17
170,2,2,2,1,3,1,40,1025.0,2142,0,0,0,2017-11-18
171,2,2,0,1,3,1,40,0.0,1793,0,0,0,2017-11-19
172,2,0,0,1,3,1,40,1025.0,2142,1,1,0,2017-11-20
173,2,0,0,1,3,1,40,1025.0,2142,0,0,0,2017-11-21
174,3,0,1,1,3,1,35,1025.0,2142,0,0,0,2017-11-22
175,1,0,1,1,3,1,35,1025.0,2142,1,2,0,2017-11-23
176,2,0,2,1,3,1,35,1025.0,2142,1,0,0,2017-11-24
177,2,0,0,1,3,1,35,1025.0,2142,0,0,0,2017-11-25
178,2,0,0,1,3,1,35,0.0,1816,0,0,0,2017-11-26
179,2,0,1,1,3,1,35,1025.0,2142,0,1,0,2017-11-27
180,1,0,0,1,3,1,35,1025.0,2142,1,0,0,2017-11-28
181,1,0,0,1,3,1,35,1025.0,2142,0,0,0,2017-11-29
182,1,0,1,1,3,1,35,1025.0,2142,0,1,0,2017-11-30
183,2,0,2,1,3,1,35,1025.0,2142,1,0,0,2017-12-01
184,2,0,0,1,3,1,35,1025.0,2142,0,0,0,2017-12-02
185,2,0,0,1,3,1,35,0.0,1955,0,0,0,2017-12-03
186,3,0,1,4,3,1,35,1475.0,2142,0,0,0,2017-12-04
187,0,0,0,4,3,1,35,1475.0,2142,2,1,0,2017-12-05
188,0,0,0,4,3,1,35,1475.0,2142,0,0,0,2017-12-06
189,2,0,2,4,3,1,35,1475.0,1752,0,0,0,2017-12-07
190,4,0,2,4,3,1,39,1475.0,1752,0,0,0,2017-12-08
191,4,0,0,4,3,1,39,1475.0,1752,0,0,0,2017-12-09
192,4,0,0,4,3,1,39,0.0,2333,0,0,0,2017-12-10
193,5,0,2,4,3,1,39,1475.0,1752,1,0,0,2017-12-11
194,3,0,2,4,3,1,39,1475.0,2012,3,1,0,2017-12-12
195,4,0,3,4,3,1,39,1475.0,2012,2,0,0,2017-12-13
196,2,0,0,4,3,1,39,1475.0,2012,2,0,0,2017-12-14
197,2,0,2,4,3,1,39,1475.0,2012,2,0,0,2017-12-15
198,2,1,1,4,3,1,39,1475.0,2270,0,0,0,2017-12-16
199,2,1,0,4,3,1,39,0.0,1693,0,0,0,2017-12-17
200,3,0,2,4,3,1,39,1475.0,2270,2,0,0,2017-12-18
201,4,0,2,4,3,1,39,1475.0,2270,1,0,0,2017-12-19
202,0,0,0,4,3,1,39,1475.0,2270,4,0,0,2017-12-20
203,0,0,0,4,3,1,39,1475.0,2270,0,0,0,2017-12-21
204,1,0,1,4,3,1,39,1475.0,2270,0,0,0,2017-12-22
205,1,3,3,4,3,1,39,1475.0,2270,0,0,0,2017-12-23
206,1,3,0,4,3,1,39,0.0,2173,0,0,0,2017-12-24
207,5,0,1,4,3,1,39,1475.0,2270,0,0,0,2017-12-25
208,4,0,1,4,3,1,39,1475.0,2270,2,0,0,2017-12-26
209,3,0,1,4,3,1,39,1475.0,2270,2,0,0,2017-12-27
210,2,0,0,2,5,1,39,7575.0,2270,1,0,0,2017-12-28
211,5,0,5,2,5,1,39,1575.0,2270,1,1,0,2017-12-29
212,5,3,3,2,5,1,39,1575.0,2270,0,0,0,2017-12-30
213,5,3,0,2,5,1,39,0.0,1830,0,0,0,2017-12-31
214,6,0,2,2,5,1,39,1575.0,2270,2,2,0,2018-01-01
215,2,0,1,2,5,1,39,1575.0,2270,2,3,0,2018-01-02
216,0,0,0,2,5,1,39,1575.0,2270,1,1,0,2018-01-03
217,2,0,2,2,5,1,39,1575.0,2270,0,0,0,2018-01-04
218,3,0,3,2,5,1,39,1575.0,1884,2,0,0,2018-01-05
219,3,2,2,2,5,1,39,1575.0,1884,0,0,0,2018-01-06
220,3,2,0,5,5,1,39,0.0,1639,0,0,0,2018-01-07
221,4,0,0,5,5,1,39,2025.0,1884,0,1,0,2018-01-08
222,5,0,2,5,5,1,39,2025.0,1884,1,0,0,2018-01-09
223,2,0,0,5,5,1,39,2025.0,1884,3,0,0,2018-01-10
224,4,0,3,5,5,1,39,2025.0,1884,1,0,0,2018-01-11
225,4,0,1,5,5,1,39,2025.0,1884,1,0,0,2018-01-12
226,4,0,0,5,5,1,39,2025.0,1884,0,0,0,2018-01-13
227,4,0,0,5,5,1,39,0.0,2084,0,0,0,2018-01-14
228,2,0,2,5,5,1,39,2025.0,1884,4,0,0,2018-01-15
229,0,0,0,5,5,1,39,2025.0,1884,2,0,0,2018-01-16
230,0,0,0,5,5,1,39,2025.0,1884,0,0,0,2018-01-17
231,5,0,5,5,5,1,39,2025.0,1884,0,0,0,2018-01-18
232,1,0,0,5,5,1,39,2025.0,1884,4,0,0,2018-01-19
233,1,0,0,5,5,1,39,2025.0,1884,0,0,0,2018-01-20
234,1,0,0,5,5,1,39,0.0,1638,0,0,0,2018-01-21
235,2,0,2,5,5,1,39,2025.0,1990,1,0,0,2018-01-22
236,0,0,0,5,5,1,39,2025.0,1990,2,0,0,2018-01-23
237,3,0,3,5,3,1,39,1625.0,1990,0,0,0,2018-01-24
238,4,0,2,5,3,1,39,1625.0,1990,1,0,0,2018-01-25
239,4,0,2,5,3,1,39,1625.0,1990,2,0,0,2018-01-26
240,4,0,0,5,3,1,39,1625.0,1990,0,0,0,2018-01-27
241,4,0,0,5,3,1,39,0.0,1737,0,0,0,2018-01-28
242,1,0,1,5,3,1,39,1625.0,1990,4,0,0,2018-01-29
243,1,0,1,5,3,1,39,1625.0,1990,1,0,0,2018-01-30
244,0,0,0,5,3,1,39,1625.0,1990,1,0,0,2018-01-31
245,1,0,1,5,3,1,39,1625.0,1990,0,0,0,2018-02-01
246,3,0,3,5,3,1,39,1625.0,1990,1,0,0,2018-02-02
247,3,1,1,5,3,1,39,1625.0,1990,0,0,0,2018-02-03
248,3,1,0,5,3,1,39,0.0,1954,0,0,0,2018-02-04
249,5,0,1,5,3,1,39,1625.0,1990,0,0,0,2018-02-05
250,4,0,1,5,3,1,39,1625.0,1990,2,0,0,2018-02-06
251,0,0,0,5,3,1,39,1625.0,1990,4,0,0,2018-02-07
252,4,0,4,5,3,1,39,1625.0,1990,0,0,0,2018-02-08
253,1,0,1,5,3,1,39,1625.0,1990,4,0,0,2018-02-09
254,1,2,2,5,3,1,39,1625.0,1990,0,0,0,2018-02-10
255,1,2,0,5,3,1,39,0.0,1742,0,0,0,2018-02-11
256,2,0,0,5,3,1,39,1625.0,1990,1,0,0,2018-02-12
257,1,0,1,5,3,1,39,1625.0,1990,2,0,0,2018-02-13
258,2,0,2,5,3,1,39,1625.0,1990,1,0,0,2018-02-14
259,3,0,2,5,3,1,39,1625.0,1711,1,0,0,2018-02-15
260,3,0,2,5,3,1,41,1625.0,1711,2,0,0,2018-02-16
261,3,2,2,5,3,1,41,1625.0,1711,0,0,0,2018-02-17
262,3,2,0,5,3,1,41,0.0,2381,0,0,0,2018-02-18
263,7,0,3,5,3,1,41,1625.0,1711,1,0,0,2018-02-19
264,7,0,3,5,3,1,44,1625.0,2351,2,1,0,2018-02-20
265,6,0,2,5,3,1,44,1625.0,2351,3,0,0,2018-02-21
266,4,0,1,5,3,1,44,1625.0,2351,1,2,0,2018-02-22
267,6,0,4,5,3,1,44,1625.0,2351,2,0,0,2018-02-23
268,6,0,0,5,3,1,44,1625.0,2351,0,0,0,2018-02-24
269,6,0,0,5,3,1,44,0.0,2312,0,0,0,2018-02-25
270,2,0,2,5,3,1,44,1625.0,2351,5,1,0,2018-02-26
271,3,0,3,5,3,1,44,1625.0,2351,2,0,0,2018-02-27
272,5,0,4,5,3,1,44,1625.0,2351,2,0,0,2018-02-28
273,4,0,3,5,3,1,44,1625.0,2351,4,0,0,2018-03-01
274,5,0,3,5,3,1,44,1625.0,2351,2,0,0,2018-03-02
275,5,1,1,5,3,1,44,1625.0,2351,0,0,0,2018-03-03
276,5,1,0,5,3,1,44,0.0,2197,0,0,0,2018-03-04
277,5,0,2,5,3,1,44,1625.0,2351,3,0,0,2018-03-05
278,4,0,1,5,3,1,44,1625.0,2351,2,0,0,2018-03-06
279,3,0,1,5,3,1,44,1625.0,2351,2,0,0,2018-03-07
280,8,0,6,5,3,1,51,1625.0,2351,1,0,0,2018-03-08
281,4,0,2,5,3,1,51,1625.0,2351,5,1,0,2018-03-09
282,4,3,3,5,3,1,51,1625.0,2351,0,0,0,2018-03-10
283,4,3,0,5,3,1,51,0.0,2591,0,0,0,2018-03-11
284,8,0,4,5,3,1,51,1625.0,2351,2,1,0,2018-03-12
285,3,0,1,5,3,1,51,1625.0,2351,4,2,0,2018-03-13
286,2,0,0,5,3,1,51,1625.0,2351,1,0,0,2018-03-14
287,3,0,1,5,3,1,61,1625.0,2351,0,0,0,2018-03-15
288,4,0,3,5,3,1,61,1625.0,2351,2,0,0,2018-03-16
289,4,3,3,5,3,1,61,1625.0,2351,0,0,0,2018-03-17
290,4,3,0,5,3,1,61,0.0,3154,0,0,0,2018-03-18
291,7,0,1,5,3,1,61,1625.0,2351,1,0,0,2018-03-19
292,7,0,3,5,3,1,61,1625.0,2351,3,0,0,2018-03-20
293,8,0,3,5,3,1,61,1625.0,2351,2,0,0,2018-03-21
294,6,0,1,5,3,1,61,1625.0,2351,3,0,0,2018-03-22
295,5,0,2,5,3,1,61,1625.0,2351,2,1,0,2018-03-23
296,5,0,0,5,3,1,61,1625.0,2351,0,0,0,2018-03-24
297,5,0,0,5,3,1,61,0.0,2818,0,0,0,2018-03-25
298,3,0,1,5,3,1,61,1625.0,2351,3,0,0,2018-03-26
299,3,0,1,5,3,1,61,1625.0,2351,0,1,0,2018-03-27
300,4,0,3,4,2,1,46,1275.0,2351,1,0,0,2018-03-28
301,4,0,1,4,2,1,46,1275.0,2351,1,0,0,2018-03-29
302,4,0,2,4,2,1,46,1275.0,2351,2,0,0,2018-03-30
303,4,2,2,4,2,1,46,1275.0,2351,0,0,0,2018-03-31
304,4,2,0,4,2,1,46,0.0,2747,0,0,0,2018-04-01
305,7,1,2,4,2,1,46,1275.0,2351,0,0,0,2018-04-02
306,7,3,4,4,2,1,46,1275.0,2351,2,0,0,2018-04-03
307,7,1,1,4,2,1,46,1275.0,2351,2,1,0,2018-04-04
308,6,0,2,4,2,1,46,1275.0,2351,4,0,0,2018-04-05
309,4,0,0,4,2,1,46,1275.0,2351,1,1,0,2018-04-06
310,4,2,2,4,2,1,46,1275.0,2351,0,0,0,2018-04-07
311,4,2,0,4,2,1,46,0.0,2197,0,0,0,2018-04-08
312,6,0,2,4,2,1,46,1275.0,2286,1,1,0,2018-04-09
313,5,0,4,4,2,1,46,1275.0,2286,3,1,1,2018-04-10
314,2,0,0,4,2,1,46,1275.0,2286,3,0,0,2018-04-11
315,3,0,2,4,2,1,46,1275.0,2286,1,0,0,2018-04-12
316,3,0,2,4,2,1,46,1275.0,2286,1,1,0,2018-04-13
317,3,1,1,4,2,1,46,1275.0,2286,0,0,0,2018-04-14
318,3,1,0,4,2,1,46,0.0,2251,0,0,0,2018-04-15
319,3,0,2,4,2,1,46,1275.0,2286,3,0,0,2018-04-16
320,5,0,3,4,2,1,46,1275.0,2286,1,0,0,2018-04-17
321,4,0,1,4,2,1,46,1275.0,2286,2,0,0,2018-04-18
322,2,0,2,4,2,1,46,1275.0,2286,3,1,0,2018-04-19
323,4,0,4,4,2,1,46,1275.0,2286,2,0,0,2018-04-20
324,4,2,2,4,2,1,46,1275.0,2286,0,0,0,2018-04-21
325,4,2,0,4,2,1,46,0.0,2195,0,0,0,2018-04-22
326,6,0,3,4,2,1,46,1275.0,2050,3,0,0,2018-04-23
327,3,0,0,4,2,1,46,1275.0,2050,3,0,0,2018-04-24
328,1,0,0,4,2,1,46,1275.0,2050,0,2,0,2018-04-25
329,5,0,4,4,2,1,46,1275.0,2162,0,0,0,2018-04-26
330,3,0,3,4,2,1,46,1275.0,2162,4,1,0,2018-04-27
331,3,3,3,4,2,1,46,1275.0,2162,0,0,0,2018-04-28
332,3,3,0,4,2,1,46,0.0,2596,0,0,0,2018-04-29
333,7,1,5,4,2,1,46,1275.0,2162,3,0,0,2018-04-30
334,6,0,2,4,2,1,46,1275.0,2162,3,1,0,2018-05-01
335,5,0,3,4,2,1,46,1275.0,2162,4,0,0,2018-05-02
336,6,0,2,4,2,1,46,1275.0,2162,1,0,0,2018-05-03
337,7,1,5,4,2,1,46,1275.0,2162,2,1,0,2018-05-04
338,7,4,3,4,2,1,46,1275.0,2162,0,0,0,2018-05-05
339,7,4,0,4,2,1,46,0.0,2707,0,0,0,2018-05-06
340,6,1,2,4,2,1,46,1275.0,2162,4,2,0,2018-05-07
341,5,0,1,4,2,1,46,1275.0,2162,3,0,0,2018-05-08
342,2,0,0,4,2,1,46,1275.0,2162,3,0,0,2018-05-09
343,3,0,1,4,2,1,46,1275.0,2162,0,0,0,2018-05-10
344,3,0,1,4,2,1,46,1275.0,2162,1,0,0,2018-05-11
345,3,0,0,4,2,1,46,1275.0,2162,0,0,0,2018-05-12
346,3,0,0,4,2,1,46,0.0,2737,0,0,0,2018-05-13
347,3,0,3,4,2,1,46,1275.0,2162,1,1,1,2018-05-14
348,1,0,1,4,2,1,46,1275.0,2627,3,0,0,2018-05-15
349,2,0,2,4,2,1,46,1275.0,2627,1,0,0,2018-05-16
350,4,0,2,4,2,1,46,1275.0,2627,0,0,0,2018-05-17
351,5,0,2,4,2,1,46,1275.0,2627,1,0,0,2018-05-18
352,5,5,5,4,2,1,46,1275.0,2627,0,0,0,2018-05-19
353,5,5,0,4,2,1,46,0.0,2200,0,0,0,2018-05-20
354,7,0,1,4,2,1,46,1275.0,2627,4,0,0,2018-05-21
355,6,0,3,4,2,1,46,1275.0,2627,3,1,0,2018-05-22
356,3,0,1,4,2,1,46,1275.0,2627,3,1,0,2018-05-23
357,4,0,3,4,2,1,46,1275.0,2308,2,0,0,2018-05-24
358,6,0,4,4,2,1,46,1275.0,2308,2,0,0,2018-05-25
359,6,3,3,4,2,1,46,1275.0,2308,0,0,0,2018-05-26
360,6,3,0,4,2,1,46,0.0,2720,0,0,0,2018-05-27
361,7,3,4,4,2,1,46,1275.0,2308,2,1,0,2018-05-28
362,7,2,2,4,2,1,46,1275.0,2308,2,1,0,2018-05-29
363,7,2,2,4,2,1,46,1275.0,2308,2,0,0,2018-05-30
364,7,0,2,4,2,1,46,1275.0,2308,3,1,0,2018-05-31
365,3,0,1,4,2,1,46,1275.0,2465,3,2,0,2018-06-01
366,3,2,2,4,2,1,46,1275.0,2035,0,0,0,2018-06-02
367,3,2,0,4,2,1,46,0.0,2278,0,0,0,2018-06-03
368,7,1,4,4,2,1,46,1275.0,2035,1,0,0,2018-06-04
369,6,0,3,4,2,1,46,1275.0,2035,4,1,0,2018-06-05
370,5,0,2,4,2,1,46,1275.0,2035,1,1,1,2018-06-06
371,0,0,0,4,2,1,46,1275.0,2035,4,1,0,2018-06-07
372,5,0,5,4,2,1,46,1275.0,2035,0,0,0,2018-06-08
373,5,4,4,4,2,1,46,1275.0,2035,0,0,0,2018-06-09
374,5,4,0,4,2,1,46,0.0,2752,0,0,0,2018-06-10
