,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
81,2,0,1,3,2,2,35,1400.0,1799,0,0,0,2017-08-21
82,1,0,0,3,2,2,35,1400.0,1799,1,0,0,2017-08-22
83,3,0,2,3,2,2,35,1400.0,1799,0,0,0,2017-08-23
84,3,0,1,3,2,2,35,1400.0,1799,1,0,0,2017-08-24
85,3,0,3,3,2,1,35,1125.0,1799,2,0,0,2017-08-25
86,3,1,1,3,2,1,35,1125.0,1799,0,0,0,2017-08-26
87,3,1,0,3,2,1,35,0.0,1663,0,0,0,2017-08-27
88,2,0,1,3,2,1,35,1125.0,1799,3,0,0,2017-08-28
89,1,0,0,3,2,1,35,1125.0,1799,1,0,0,2017-08-29
90,3,0,2,3,2,1,35,1125.0,1799,0,0,0,2017-08-30
91,2,0,1,3,2,1,35,1125.0,1799,2,0,0,2017-08-31
92,1,0,1,3,2,1,35,1125.0,1799,2,0,0,2017-09-01
93,1,0,0,3,2,1,35,1125.0,1799,0,0,0,2017-09-02
94,1,0,0,3,2,1,35,0.0,2078,0,0,0,2017-09-03
95,1,0,1,3,2,1,35,1125.0,1799,1,0,0,2017-09-04
96,1,0,0,3,2,1,35,1125.0,1799,0,0,0,2017-09-05
97,1,0,1,3,2,1,35,1125.0,1799,1,0,0,2017-09-06
98,1,0,1,3,2,1,35,1125.0,1799,1,0,0,2017-09-07
99,2,0,2,3,2,1,35,1125.0,1799,1,0,0,2017-09-08
100,2,1,1,3,2,1,35,1125.0,1590,0,0,0,2017-09-09
101,2,1,0,3,2,1,35,0.0,2036,0,0,0,2017-09-10
102,1,0,0,3,2,1,35,1125.0,1590,2,0,0,2017-09-11
103,1,0,1,3,2,1,35,1125.0,1590,1,0,0,2017-09-12
104,0,0,0,3,2,1,35,1125.0,1590,1,0,0,2017-09-13
105,0,0,0,3,2,1,36,1125.0,1590,0,0,0,2017-09-14
106,0,0,0,2,3,1,36,4175.0,2134,0,0,0,2017-09-15
107,0,2,2,2,3,1,36,1175.0,2134,0,0,0,2017-09-16
108,0,2,0,2,3,1,36,0.0,1962,0,0,0,2017-09-17
109,5,0,3,2,3,1,36,1175.0,2134,0,0,0,2017-09-18
110,3,0,1,2,2,1,36,975.0,2134,1,1,0,2017-09-19
111,1,0,0,2,2,1,36,975.0,2134,1,1,0,2017-09-20
112,1,0,1,2,2,1,36,975.0,2134,1,0,0,2017-09-21
113,0,0,0,2,2,1,36,975.0,2134,1,0,0,2017-09-22
114,0,2,2,2,2,1,36,975.0,2134,0,0,0,2017-09-23
115,0,2,0,2,2,1,40,0.0,2136,0,0,0,2017-09-24
116,3,0,1,2,2,1,40,975.0,2134,0,0,0,2017-09-25
117,1,0,1,2,2,1,40,975.0,1989,2,1,0,2017-09-26
118,2,0,2,2,2,1,40,975.0,1989,1,0,0,2017-09-27
119,3,0,1,2,2,1,40,975.0,1989,0,0,0,2017-09-28
120,2,0,1,3,2,1,40,1125.0,1989,1,1,0,2017-09-29
121,2,2,2,3,2,1,40,1125.0,1989,0,0,0,2017-09-30
122,2,2,0,3,2,1,40,0.0,1778,0,0,0,2017-10-01
123,5,0,2,3,2,1,40,1125.0,2135,1,0,0,2017-10-02
124,3,0,3,3,2,1,40,1125.0,2135,3,1,1,2017-10-03
125,2,0,1,3,2,1,40,1125.0,2135,2,0,0,2017-10-04
126,2,0,1,3,2,1,40,1125.0,2135,1,0,0,2017-10-05
127,0,0,0,3,2,1,40,1125.0,2135,2,0,0,2017-10-06
128,0,1,1,3,2,1,40,1125.0,2135,0,0,0,2017-10-07
129,0,1,0,3,2,1,40,0.0,2292,0,0,0,2017-10-08
130,3,0,2,3,2,1,40,1125.0,2135,0,0,0,2017-10-09
131,3,0,1,3,2,1,40,1125.0,2135,1,0,0,2017-10-10
132,1,0,1,3,2,1,40,1125.0,2135,3,0,0,2017-10-11
133,2,0,2,3,2,1,40,1125.0,2135,1,0,0,2017-10-12
134,1,0,0,3,2,1,40,1125.0,2135,1,0,0,2017-10-13
135,1,3,3,3,2,1,40,1125.0,2135,0,0,0,2017-10-14
136,1,3,0,3,2,1,40,0.0,2015,0,0,0,2017-10-15
137,4,0,1,3,2,1,40,1125.0,1859,1,0,0,2017-10-16
138,3,0,1,3,2,1,40,1125.0,1859,1,1,0,2017-10-17
139,2,0,2,3,2,1,40,1125.0,1859,3,0,0,2017-10-18
140,2,0,1,3,2,1,40,1125.0,1789,1,0,0,2017-10-19
141,3,0,2,3,2,1,40,1125.0,1789,1,0,0,2017-10-20
142,3,2,2,3,2,1,40,1125.0,1789,0,0,0,2017-10-21
143,3,2,0,3,2,1,40,0.0,1816,0,0,0,2017-10-22
144,5,0,3,3,2,1,40,1125.0,1789,3,0,0,2017-10-23
145,3,0,1,3,2,1,40,1125.0,1789,3,0,0,2017-10-24
146,1,0,1,3,2,1,40,1125.0,1789,1,2,0,2017-10-25
147,0,0,0,3,2,1,40,1125.0,1789,1,0,0,2017-10-26
148,1,0,1,3,2,1,40,1125.0,1789,0,0,0,2017-10-27
149,1,2,2,3,2,1,40,1125.0,1789,0,0,0,2017-10-28
150,1,2,0,4,2,1,40,0.0,2246,0,0,0,2017-10-29
151,5,0,3,4,2,1,40,1275.0,2266,1,0,0,2017-10-30
152,4,0,3,4,2,1,40,1275.0,2266,3,1,0,2017-10-31
153,1,0,1,4,2,1,40,1275.0,2266,4,0,0,2017-11-01
154,0,0,0,4,2,1,40,1275.0,2266,1,0,0,2017-11-02
155,0,0,0,4,2,1,40,1275.0,2266,0,0,0,2017-11-03
156,0,0,0,4,2,1,40,1275.0,2266,0,0,0,2017-11-04
157,0,0,0,4,2,1,40,0.0,2276,0,0,0,2017-11-05
158,2,0,2,4,2,1,40,1275.0,2266,0,0,0,2017-11-06
159,0,0,0,4,2,1,40,1275.0,2266,2,0,0,2017-11-07
160,3,0,3,3,3,1,40,4325.0,2266,0,0,0,2017-11-08
161,2,0,1,3,3,1,40,1325.0,2266,2,0,0,2017-11-09
162,3,0,2,3,3,1,40,1325.0,2266,1,0,0,2017-11-10
163,3,2,2,3,3,1,40,1325.0,2266,0,0,0,2017-11-11
164,3,2,0,3,3,1,40,0.0,1682,0,0,0,2017-11-12
165,5,0,1,3,3,1,40,1325.0,2266,1,0,0,2017-11-13
166,5,0,2,3,3,1,40,1325.0,2266,1,1,0,2017-11-14
167,5,0,3,3,3,1,40,1325.0,2266,2,1,0,2017-11-15
168,2,0,0,3,3,1,40,1325.0,2266,2,1,0,2017-11-16
169,3,0,1,3,3,1,40,1325.0,2266,0,0,0,2017-11-17
170,1,2,2,1,3,1,40,1025.0,2266,0,0,0,2017-11-18
171,1,2,0,1,3,1,40,0.0,2301,0,0,0,2017-11-19
172,2,0,0,1,3,1,40,1025.0,2266,0,1,0,2017-11-20
173,1,0,1,1,3,1,40,1025.0,2266,1,1,0,2017-11-21
174,0,0,0,1,3,1,35,1025.0,2266,1,0,0,2017-11-22
175,0,0,0,1,3,1,35,1025.0,2266,0,0,0,2017-11-23
176,0,0,0,1,3,1,35,1025.0,2266,0,0,0,2017-11-24
177,0,3,3,1,3,1,35,1025.0,2266,0,0,0,2017-11-25
178,0,3,0,1,3,1,35,0.0,1914,0,0,0,2017-11-26
179,4,0,1,1,3,1,35,1025.0,2266,0,0,0,2017-11-27
180,5,1,4,1,3,1,35,1025.0,2266,0,2,0,2017-11-28
181,5,1,2,1,3,1,35,1025.0,2266,1,1,0,2017-11-29
182,5,2,3,1,3,1,35,1025.0,2266,1,0,1,2017-11-30
183,5,1,2,1,3,1,35,1025.0,2266,1,1,1,2017-12-01
184,5,2,1,1,3,1,35,1025.0,2266,0,0,0,2017-12-02
185,5,2,0,1,3,1,35,0.0,1759,0,0,0,2017-12-03
186,3,0,0,4,3,1,35,1475.0,2266,1,2,1,2017-12-04
187,2,0,1,4,3,1,35,1475.0,2266,2,0,0,2017-12-05
188,3,0,1,4,3,1,35,1475.0,2266,0,0,0,2017-12-06
189,2,0,0,4,3,1,35,1475.0,2266,1,0,0,2017-12-07
190,4,0,2,4,3,1,39,1475.0,2330,0,0,0,2017-12-08
191,4,1,1,4,3,1,39,1475.0,2330,0,0,0,2017-12-09
192,4,1,0,4,3,1,39,0.0,2178,0,0,0,2017-12-10
193,5,0,0,4,3,1,39,1475.0,2330,0,0,0,2017-12-11
194,6,0,4,4,3,1,39,1475.0,2330,3,0,0,2017-12-12
195,5,0,1,4,3,1,39,1475.0,2018,1,1,0,2017-12-13
196,4,0,0,4,3,1,39,1475.0,2018,1,0,0,2017-12-14
197,6,0,3,4,3,1,39,1475.0,2018,1,0,0,2017-12-15
198,6,2,2,4,3,1,39,1475.0,2018,0,0,0,2017-12-16
199,6,2,0,4,3,1,39,0.0,1973,0,0,0,2017-12-17
200,6,0,1,4,3,1,39,1475.0,2018,2,1,0,2017-12-18
201,4,0,0,4,3,1,39,1475.0,2018,1,1,0,2017-12-19
202,4,0,3,4,3,1,39,1475.0,2018,2,1,0,2017-12-20
203,4,0,2,4,3,1,39,1475.0,2018,2,0,0,2017-12-21
204,2,0,1,4,3,1,39,1475.0,2018,3,0,0,2017-12-22
205,2,1,1,4,3,1,39,1475.0,2018,0,0,0,2017-12-23
206,2,1,0,4,3,1,39,0.0,1694,0,0,0,2017-12-24
207,2,0,1,4,3,1,39,1475.0,1902,2,0,0,2017-12-25
208,2,0,1,4,3,1,39,1475.0,1902,1,0,0,2017-12-26
209,3,0,2,4,3,1,39,1475.0,1902,1,0,0,2017-12-27
210,3,0,1,2,5,1,39,7575.0,1902,1,0,0,2017-12-28
211,4,0,3,2,5,1,39,1575.0,1902,1,1,0,2017-12-29
212,4,2,2,2,5,1,39,1575.0,1902,0,0,0,2017-12-30
213,4,2,0,2,5,1,39,0.0,1811,0,0,0,2017-12-31
214,6,0,1,2,5,1,39,1575.0,1902,1,0,0,2018-01-01
215,4,0,1,2,5,1,39,1575.0,1902,1,2,0,2018-01-02
216,4,0,3,2,5,1,39,1575.0,1902,2,1,0,2018-01-03
217,2,0,1,2,5,1,39,1575.0,1902,2,1,0,2018-01-04
218,4,0,2,2,5,1,39,1575.0,1902,0,0,0,2018-01-05
219,4,1,1,2,5,1,39,1575.0,1924,0,0,0,2018-01-06
220,4,1,0,5,5,1,39,0.0,1964,0,0,0,2018-01-07
221,3,0,1,5,5,1,39,2025.0,1924,2,1,0,2018-01-08
222,3,0,2,5,5,1,39,2025.0,1924,1,1,0,2018-01-09
223,3,0,1,5,5,1,39,2025.0,1924,1,0,0,2018-01-10
224,2,0,1,5,5,1,39,2025.0,1924,2,0,0,2018-01-11
225,1,0,0,5,5,1,39,2025.0,1924,1,0,0,2018-01-12
226,1,2,2,5,5,1,39,2025.0,1924,0,0,0,2018-01-13
227,1,2,0,5,5,1,39,0.0,1862,0,0,0,2018-01-14
228,4,0,2,5,5,1,39,2025.0,1924,1,0,0,2018-01-15
229,1,0,0,5,5,1,39,2025.0,1924,3,0,0,2018-01-16
230,1,0,1,5,5,1,39,2025.0,1924,1,0,0,2018-01-17
231,2,0,1,5,5,1,39,2025.0,1924,0,0,0,2018-01-18
232,1,0,0,5,5,1,39,2025.0,1924,1,0,0,2018-01-19
233,1,0,0,5,5,1,39,2025.0,1924,0,0,0,2018-01-20
234,1,0,0,5,5,1,39,0.0,2147,0,0,0,2018-01-21
235,1,0,0,5,5,1,39,2025.0,1717,0,0,0,2018-01-22
236,0,0,0,5,5,1,39,2025.0,1947,1,0,0,2018-01-23
237,2,0,2,5,3,1,39,1625.0,1947,0,0,0,2018-01-24
238,1,0,0,5,3,1,39,1625.0,1947,1,0,0,2018-01-25
239,0,0,0,5,3,1,39,1625.0,2136,1,0,0,2018-01-26
240,0,3,3,5,3,1,39,1625.0,2136,0,0,0,2018-01-27
241,0,3,0,5,3,1,39,0.0,2150,0,0,0,2018-01-28
242,3,0,0,5,3,1,39,1625.0,2136,0,0,0,2018-01-29
243,3,0,3,5,3,1,39,1625.0,2136,3,0,0,2018-01-30
244,6,0,5,5,3,1,39,1625.0,2136,2,0,0,2018-01-31
245,4,0,1,5,3,1,39,1625.0,2136,2,1,0,2018-02-01
246,2,0,1,5,3,1,39,1625.0,2136,3,0,0,2018-02-02
247,2,1,1,5,3,1,39,1625.0,1860,0,0,0,2018-02-03
248,2,1,0,5,3,1,39,0.0,1881,0,0,0,2018-02-04
249,2,0,1,5,3,1,39,1625.0,1860,2,0,0,2018-02-05
250,6,0,4,5,3,1,39,1625.0,1860,0,0,0,2018-02-06
251,2,0,0,5,3,1,39,1625.0,1860,3,1,0,2018-02-07
252,2,0,2,5,3,1,39,1625.0,1860,2,0,0,2018-02-08
253,2,0,2,5,3,1,39,1625.0,1860,2,0,0,2018-02-09
254,2,1,1,5,3,1,39,1625.0,2004,0,0,0,2018-02-10
255,2,1,0,5,3,1,39,0.0,2176,0,0,0,2018-02-11
256,4,0,2,5,3,1,39,1625.0,2004,1,0,0,2018-02-12
257,3,0,2,5,3,1,39,1625.0,2004,3,0,0,2018-02-13
258,2,0,2,5,3,1,39,1625.0,2004,3,0,0,2018-02-14
259,5,0,3,5,3,1,39,1625.0,2004,0,0,0,2018-02-15
260,5,0,4,5,3,1,41,1625.0,2428,4,0,0,2018-02-16
261,5,0,0,5,3,1,41,1625.0,1799,0,0,0,2018-02-17
262,5,0,0,5,3,1,41,0.0,2419,0,0,0,2018-02-18
263,1,0,0,5,3,1,41,1625.0,1799,4,0,0,2018-02-19
264,0,0,0,5,3,1,44,1625.0,1799,1,0,0,2018-02-20
265,0,0,0,5,3,1,44,1625.0,1799,0,0,0,2018-02-21
266,0,0,0,5,3,1,44,1625.0,1799,0,0,0,2018-02-22
267,3,0,3,5,3,1,44,1625.0,1799,0,0,0,2018-02-23
268,3,2,2,5,3,1,44,1625.0,1799,0,0,0,2018-02-24
269,3,2,0,5,3,1,44,0.0,2277,0,0,0,2018-02-25
270,4,0,1,5,3,1,44,1625.0,1878,2,0,0,2018-02-26
271,2,0,1,5,3,1,44,1625.0,1878,3,0,0,2018-02-27
272,4,0,3,5,3,1,44,1625.0,1878,1,0,0,2018-02-28
273,1,0,1,5,3,1,44,1625.0,1878,4,0,0,2018-03-01
274,1,0,1,5,3,1,44,1625.0,1878,1,0,0,2018-03-02
275,1,4,4,5,3,1,44,1625.0,2531,0,0,0,2018-03-03
276,1,4,0,5,3,1,44,0.0,2558,0,0,0,2018-03-04
277,7,0,2,5,3,1,44,1625.0,2531,0,0,0,2018-03-05
278,3,0,1,5,3,1,44,1625.0,2531,4,1,0,2018-03-06
279,4,0,3,5,3,1,44,1625.0,2531,2,0,0,2018-03-07
280,6,0,4,5,3,1,51,1625.0,2531,2,0,0,2018-03-08
281,4,0,2,5,3,1,51,1625.0,2531,3,1,0,2018-03-09
282,4,4,4,5,3,1,51,1625.0,2627,0,0,0,2018-03-10
283,4,4,0,5,3,1,51,0.0,2635,0,0,0,2018-03-11
284,9,0,3,5,3,1,51,1625.0,2627,2,0,0,2018-03-12
285,9,0,2,5,3,1,51,1625.0,2627,2,0,0,2018-03-13
286,8,0,5,5,3,1,51,1625.0,2627,5,1,0,2018-03-14
287,5,0,1,5,3,1,61,1625.0,2627,2,2,0,2018-03-15
288,3,0,0,5,3,1,61,1625.0,2627,2,0,0,2018-03-16
289,3,0,0,5,3,1,61,1625.0,2627,0,0,0,2018-03-17
290,3,0,0,5,3,1,61,0.0,3511,0,0,0,2018-03-18
291,6,0,4,5,3,1,61,1625.0,2627,1,0,0,2018-03-19
292,6,0,2,5,3,1,61,1625.0,2627,2,0,0,2018-03-20
293,6,0,3,5,3,1,61,1625.0,2627,3,0,0,2018-03-21
294,4,0,2,5,3,1,61,1625.0,2627,3,0,1,2018-03-22
295,4,0,1,5,3,1,61,1625.0,2627,1,0,0,2018-03-23
296,4,2,2,5,3,1,61,1625.0,2627,0,0,0,2018-03-24
297,4,2,0,5,3,1,61,0.0,2964,0,0,0,2018-03-25
298,7,0,3,5,3,1,61,1625.0,2627,2,0,0,2018-03-26
299,7,0,4,5,3,1,61,1625.0,2915,3,1,0,2018-03-27
300,3,0,2,4,2,1,46,1275.0,2915,3,1,0,2018-03-28
301,3,0,2,4,2,1,46,1275.0,2915,2,0,0,2018-03-29
302,4,0,2,4,2,1,46,1275.0,2915,1,0,0,2018-03-30
303,4,3,3,4,2,1,46,1275.0,2915,0,0,0,2018-03-31
304,4,3,0,4,2,1,46,0.0,2526,0,0,0,2018-04-01
305,6,0,1,4,2,1,46,1275.0,2915,2,0,0,2018-04-02
306,7,1,4,4,2,1,46,1275.0,2915,1,0,1,2018-04-03
307,7,3,3,4,2,1,46,1275.0,2915,1,0,0,2018-04-04
308,7,1,1,4,2,1,46,1275.0,2915,3,0,0,2018-04-05
309,6,0,1,4,2,1,46,1275.0,2915,3,0,0,2018-04-06
310,6,4,4,4,2,1,46,1275.0,2915,0,0,0,2018-04-07
311,6,4,0,4,2,1,46,0.0,2499,0,0,0,2018-04-08
312,7,2,1,4,2,1,46,1275.0,2915,1,1,0,2018-04-09
313,7,0,2,4,2,1,46,1275.0,2915,3,1,0,2018-04-10
314,6,0,2,4,2,1,46,1275.0,2915,3,0,0,2018-04-11
315,3,0,1,4,2,1,46,1275.0,2915,2,2,0,2018-04-12
316,1,0,0,4,2,1,46,1275.0,2915,1,0,1,2018-04-13
317,1,0,0,4,2,1,46,1275.0,2016,0,0,0,2018-04-14
318,1,0,0,4,2,1,46,0.0,2231,0,0,0,2018-04-15
319,5,0,5,4,2,1,46,1275.0,2016,1,0,0,2018-04-16
320,5,0,3,4,2,1,46,1275.0,2016,3,0,0,2018-04-17
321,3,0,1,4,2,1,46,1275.0,2016,3,0,0,2018-04-18
322,2,0,1,4,2,1,46,1275.0,2016,1,1,0,2018-04-19
323,3,0,2,4,2,1,46,1275.0,2016,1,0,0,2018-04-20
324,3,1,1,4,2,1,46,1275.0,2016,0,0,0,2018-04-21
325,3,1,0,4,2,1,46,0.0,2481,0,0,0,2018-04-22
326,1,0,0,4,2,1,46,1275.0,2016,3,0,0,2018-04-23
327,3,0,2,4,2,1,46,1275.0,2016,0,0,0,2018-04-24
328,2,0,2,4,2,1,46,1275.0,2016,3,0,0,2018-04-25
329,1,0,1,4,2,1,46,1275.0,2118,2,0,0,2018-04-26
330,2,0,2,4,2,1,46,1275.0,2118,1,0,0,2018-04-27
331,2,0,0,4,2,1,46,1275.0,2118,0,0,0,2018-04-28
332,2,0,0,4,2,1,46,0.0,2042,0,0,0,2018-04-29
333,2,0,2,4,2,1,46,1275.0,2118,2,0,0,2018-04-30
334,0,0,0,4,2,1,46,1275.0,2089,2,0,0,2018-05-01
335,0,0,0,4,2,1,46,1275.0,2089,0,0,0,2018-05-02
336,0,0,0,4,2,1,46,1275.0,2089,0,0,0,2018-05-03
337,1,0,1,4,2,1,46,1275.0,2089,0,0,0,2018-05-04
338,1,0,0,4,2,1,46,1275.0,2089,0,0,0,2018-05-05
339,1,0,0,4,2,1,46,0.0,2043,0,0,0,2018-05-06
340,0,0,0,4,2,1,46,1275.0,2089,1,0,0,2018-05-07
341,3,0,3,4,2,1,46,1275.0,2089,0,0,0,2018-05-08
342,3,0,2,4,2,1,46,1275.0,2089,2,0,0,2018-05-09
343,4,0,4,4,2,1,46,1275.0,2189,3,0,0,2018-05-10
344,3,0,2,4,2,1,46,1275.0,2189,3,0,0,2018-05-11
345,3,1,1,4,2,1,46,1275.0,2189,0,0,0,2018-05-12
346,3,1,0,4,2,1,46,0.0,2638,0,0,0,2018-05-13
347,3,0,1,4,2,1,46,1275.0,2189,2,0,0,2018-05-14
348,7,0,4,4,2,1,46,1275.0,2189,0,0,0,2018-05-15
349,5,0,2,4,2,1,46,1275.0,2189,2,2,0,2018-05-16
350,3,0,0,4,2,1,46,1275.0,2189,2,0,0,2018-05-17
351,6,0,4,4,2,1,46,1275.0,2189,1,0,0,2018-05-18
352,6,4,4,4,2,1,46,1275.0,2189,0,0,0,2018-05-19
353,6,4,0,4,2,1,46,0.0,2210,0,0,0,2018-05-20
354,7,4,4,4,2,1,46,1275.0,2189,3,0,0,2018-05-21
355,7,0,0,4,2,1,46,1275.0,2189,3,1,0,2018-05-22
356,5,0,1,4,2,1,46,1275.0,2189,3,0,0,2018-05-23
357,7,0,4,4,2,1,46,1275.0,2189,1,1,0,2018-05-24
358,4,0,1,4,2,1,46,1275.0,2189,4,0,0,2018-05-25
359,4,3,3,4,2,1,46,1275.0,2189,0,0,0,2018-05-26
360,4,3,0,4,2,1,46,0.0,2148,0,0,0,2018-05-27
361,6,0,1,4,2,1,46,1275.0,2189,1,1,0,2018-05-28
362,4,0,2,4,2,1,46,1275.0,2189,3,1,0,2018-05-29
363,5,0,3,4,2,1,46,1275.0,2189,2,0,0,2018-05-30
364,3,0,2,4,2,1,46,1275.0,2189,3,0,1,2018-05-31
365,3,0,0,4,2,1,46,1275.0,2189,0,0,0,2018-06-01
366,3,2,2,4,2,1,46,1275.0,2385,0,0,0,2018-06-02
367,3,2,0,4,2,1,46,0.0,2186,0,0,0,2018-06-03
368,5,0,3,4,2,1,46,1275.0,2385,3,0,0,2018-06-04
369,4,0,2,4,2,1,46,1275.0,2385,2,1,0,2018-06-05
370,3,0,1,4,2,1,46,1275.0,2385,2,0,0,2018-06-06
371,1,0,0,4,2,1,46,1275.0,2385,2,0,0,2018-06-07
372,4,0,4,4,2,1,46,1275.0,2385,1,0,0,2018-06-08
373,4,0,0,4,2,1,46,1275.0,2620,0,0,0,2018-06-09
374,4,0,0,4,2,1,46,0.0,2233,0,0,0,2018-06-10
