,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
0,1,0,1,3,2,1,33,1125.0,1720,0,0,0,2017-06-01
1,0,0,0,3,2,1,33,1125.0,1720,1,0,0,2017-06-02
2,0,1,1,3,2,1,33,1125.0,1720,0,0,0,2017-06-03
3,0,1,0,3,2,1,33,0.0,1510,0,0,0,2017-06-04
4,2,0,1,3,2,1,33,1125.0,1494,0,0,0,2017-06-05
5,3,0,1,3,2,1,33,1125.0,1494,0,0,0,2017-06-06
6,2,0,1,3,2,1,33,1125.0,1494,2,0,0,2017-06-07
7,0,0,0,3,2,1,33,1125.0,1494,2,0,0,2017-06-08
8,1,0,1,3,2,1,33,1125.0,1494,0,0,0,2017-06-09
9,1,0,0,3,2,1,33,1125.0,1494,0,0,0,2017-06-10
10,1,0,0,3,2,1,33,0.0,1445,0,0,0,2017-06-11
11,1,0,0,3,2,1,33,1125.0,1494,0,0,0,2017-06-12
12,1,0,1,3,2,1,33,1125.0,1494,1,0,0,2017-06-13
13,1,0,1,3,2,1,33,1125.0,1494,1,0,0,2017-06-14
14,0,0,0,3,2,1,33,1125.0,1494,1,0,0,2017-06-15
15,0,0,0,3,2,1,33,1125.0,1494,0,0,0,2017-06-16
16,0,1,1,3,2,1,33,1125.0,1494,0,0,0,2017-06-17
17,0,1,0,3,2,1,33,0.0,1438,0,0,0,2017-06-18
18,1,0,0,3,2,1,33,1125.0,1869,0,0,0,2017-06-19
19,2,0,1,3,2,1,33,1125.0,1869,0,0,0,2017-06-20
20,3,0,2,3,2,1,33,1125.0,1869,1,0,0,2017-06-21
21,1,0,0,3,2,1,33,1125.0,1869,2,0,0,2017-06-22
22,0,0,0,3,2,1,33,1125.0,1869,1,0,0,2017-06-23
23,0,2,2,3,2,1,33,1125.0,1869,0,0,0,2017-06-24
24,0,2,0,3,2,1,33,0.0,1698,0,0,0,2017-06-25
25,4,0,2,3,2,1,33,1125.0,1869,0,0,0,2017-06-26
26,1,0,0,3,2,1,33,1125.0,1772,3,0,0,2017-06-27
27,1,0,1,3,2,1,33,1125.0,1772,0,1,0,2017-06-28
28,2,0,1,3,2,1,33,1125.0,1747,0,0,0,2017-06-29
29,4,0,3,3,2,1,33,1125.0,1747,1,0,0,2017-06-30
30,4,2,2,3,2,1,33,1125.0,1747,0,0,0,2017-07-01
31,4,2,0,3,2,1,33,0.0,1740,0,0,0,2017-07-02
32,5,0,1,3,2,1,33,1125.0,1733,2,0,0,2017-07-03
33,3,0,1,3,2,1,33,1125.0,1733,2,1,0,2017-07-04
34,3,0,1,3,2,1,34,1125.0,1733,1,0,0,2017-07-05
35,3,0,2,2,3,1,34,4175.0,1733,1,1,0,2017-07-06
36,3,0,0,2,3,1,34,1175.0,1733,0,0,0,2017-07-07
37,3,0,0,2,3,1,34,1175.0,1733,0,0,0,2017-07-08
38,3,0,0,2,3,1,34,0.0,2032,0,0,0,2017-07-09
39,2,0,0,2,3,1,34,1175.0,1733,0,1,0,2017-07-10
40,0,0,0,1,3,1,34,1025.0,1733,1,0,0,2017-07-11
41,0,0,0,1,3,1,34,1025.0,1733,0,0,0,2017-07-12
42,4,0,4,1,3,1,34,1025.0,1733,0,0,0,2017-07-13
