,qtd_D,qtd_G,qtd_dia,n_L1,n_L2,n_L3,n_Geradores,custo_dia,renda_dia,des_dia_1,des_dia_2,des_dia_3,data
0,2,0,2,3,2,1,33,1125.0,1794,0,0,0,2017-06-01
1,2,0,1,3,2,1,33,1125.0,1794,1,0,0,2017-06-02
2,2,0,0,3,2,1,33,1125.0,1794,0,0,0,2017-06-03
3,2,0,0,3,2,1,33,0.0,1831,0,0,0,2017-06-04
4,0,0,0,3,2,1,33,1125.0,1789,2,0,0,2017-06-05
5,2,0,2,3,2,1,33,1125.0,1789,0,0,0,2017-06-06
6,3,0,2,3,2,1,33,1125.0,1789,1,0,0,2017-06-07
7,3,0,2,3,2,1,33,1125.0,1789,2,0,0,2017-06-08
8,1,0,1,3,2,1,33,1125.0,1789,3,0,0,2017-06-09
9,1,1,1,3,2,1,33,1125.0,1789,0,0,0,2017-06-10
10,1,1,0,3,2,1,33,0.0,1472,0,0,0,2017-06-11
11,1,0,0,3,2,1,33,1125.0,1789,1,0,0,2017-06-12
12,1,0,1,3,2,1,33,1125.0,1789,1,0,0,2017-06-13
13,1,0,0,3,2,1,33,1125.0,1789,0,0,0,2017-06-14
14,2,0,2,3,2,1,33,1125.0,1789,1,0,0,2017-06-15
15,4,0,3,3,2,1,33,1125.0,1789,1,0,0,2017-06-16
16,4,2,2,3,2,1,33,1125.0,1789,0,0,0,2017-06-17
17,4,2,0,3,2,1,33,0.0,1796,0,0,0,2017-06-18
18,6,0,2,3,2,1,33,1125.0,1789,1,1,0,2017-06-19
19,5,0,3,3,2,1,33,1125.0,1789,3,1,0,2017-06-20
20,1,0,0,3,2,1,33,1125.0,1789,3,1,0,2017-06-21
21,3,0,2,3,2,1,33,1125.0,1789,0,0,0,2017-06-22
22,2,0,1,3,2,1,33,1125.0,1789,2,0,0,2017-06-23
23,2,1,1,3,2,1,33,1125.0,1789,0,0,0,2017-06-24
24,2,1,0,3,2,1,33,0.0,1389,0,0,0,2017-06-25
25,2,0,0,3,2,1,33,1125.0,1789,1,0,0,2017-06-26
26,2,0,1,3,2,1,33,1125.0,1789,1,0,0,2017-06-27
27,1,0,0,3,2,1,33,1125.0,1482,1,0,0,2017-06-28
28,2,0,1,3,2,1,33,1125.0,1934,0,0,0,2017-06-29
29,0,0,0,3,2,1,33,1125.0,1860,1,0,1,2017-06-30
30,0,3,3,3,2,1,33,1125.0,1860,0,0,0,2017-07-01
31,0,3,0,3,2,1,33,0.0,1438,0,0,0,2017-07-02
32,4,0,1,3,2,1,33,1125.0,1860,0,0,0,2017-07-03
33,3,0,1,3,2,1,33,1125.0,1860,2,0,0,2017-07-04
34,4,0,4,3,2,1,34,1125.0,1860,2,1,0,2017-07-05
35,1,0,0,2,3,1,34,4175.0,1860,2,1,0,2017-07-06
